,Restaurant,UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,OperationTime,Address
7547,두리닭발-성신여대점,th**님,"직화무뼈닭발/1(사이즈 선택(小),맛 선택(1.5단계（매운신라면맵기）),사이드 추가 선택(누룽지탕 추가))",좋아하는 소주랑 혼술할 때 딱이었어요! 누룽지.. 그저 혜자... 닭발도 쫄깃하니 식감 좋고 비린내도 별로 없었습니다! 적당매콤 잘 먹었어요:),5,5,5,5,2020년 8월 12일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7548,두리닭발-성신여대점,mi**님,"직화무뼈닭발/1(사이즈 선택(小),맛 선택(1.5단계（매운신라면맵기）),사이드 추가 선택(주먹밥 추가))",매워요 근데 하야요ㅋㅋㅋ 잘먹었어요,4,3,4,5,2020년 8월 11일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7549,두리닭발-성신여대점,mu**님,"닭발세트2（기본닭발메뉴中 1가지＋계란찜＋주먹밥）/1(메뉴 선택(직화무뼈닭발),맛 선택(1.5단계))",진짜 마싯네욤 ㅋㅋ 큘피스 달라고 부탁드렸는데 이렇게 매모 남겨쥬셨어요 ㅋㅋㅋ 너무 기여우신듯 감사합니다,5,5,3,5,2020년 8월 9일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7550,두리닭발-성신여대점,tm**님,"닭발세트1（기본닭발메뉴小 1가지＋계란찜＋주먹밥）/1(메뉴 선택(직화무뼈닭발),맛 선택(1단계))",맛있고 양 많슴 굳굳,5,5,5,5,2020년 8월 8일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7551,두리닭발-성신여대점,nd**님,"오돌뼈/1(사이즈 선택(小),맛 선택(1.5단계（매운신라면맵기）))","배달도빠르고 단무지도주셔서좋아요 다만,오돌뼈는 뼈씹히는게메인인데 고기가너무많아요 제육볶음느낌 뼈가더많았으면좋겠어요",4,4,4,5,2020년 8월 6일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7552,두리닭발-성신여대점,qw**님,"닭발세트1（기본닭발메뉴小 1가지＋계란찜＋주먹밥）/1(메뉴 선택(국물닭발),맛 선택(1.5단계))",처음시켰는데 괜찬네요 반이상가네요 굿,4,4,4,4,2020년 8월 6일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7553,두리닭발-성신여대점,yc**님,"닭똥집（소금구이）/1(사이즈 선택(中)),닭발세트2（기본닭발메뉴中 1가지＋계란찜＋주먹밥）/1(메뉴 선택(직화무뼈닭발),맛 선택(1단계))",맛있어요~~~~~~,5,5,5,5,2020년 8월 5일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7554,두리닭발-성신여대점,yu**님,"닭발세트1（기본닭발메뉴小 1가지＋계란찜＋주먹밥）/1(메뉴 선택(직화무뼈닭발),맛 선택(1단계))",처음 주문해보는데 배달도 빠르고 양도푸짐 맛도 푸짐 잘 먹겠습니다 아참 비오는데 배달해주셔서 감사하고 서비스 콜라 사탕 ㅎㅎ 감사합니다,5,5,5,5,2020년 8월 4일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7555,두리닭발-성신여대점,ju**님,"직화무뼈닭발/1(사이즈 선택(小),맛 선택(1.5단계（매운신라면맵기）))","너무 빠른 배달 감사합니다..손편지와 사탕까지 주시고.. 정확한 맛평가를 위해 먹다가 중간에 사진 찍었어요 ㅎ 맛있어요, 첨 먹을때보다 먹으면 먹을수록 땡기는 맛이네요 갠적으론 좀 더 뷸에 익힌게 더 좋긴 합니다 콩나물도 진짜 가득 주셨어요 넘나 맛나게 잘 먹고 있습니다^^",5,5,5,5,2020년 7월 27일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7556,두리닭발-성신여대점,ju**님,"닭발세트1（기본닭발메뉴小 1가지＋계란찜＋주먹밥）/1(메뉴 선택(직화무뼈닭발),맛 선택(1단계))",너무맛있게잘먹었습니당!,5,5,5,5,2020년 7월 26일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7557,두리닭발-성신여대점,78**님,"닭똥집&오돌뼈세트1（기본닭똥집&오돌뼈메뉴小 1가지＋계란찜＋주먹밥）/1(메뉴 선택(닭똥집（통마늘 데리야끼）),맛 선택(1단계))",닭똥집 오돌뼈 소자 세트인줄 알고 시켰어요 식사로 먹기엔 살짝 부족했지만 맛은 좋았어요~,4,4,4,5,2020년 7월 25일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7558,두리닭발-성신여대점,ma**님,"직화무뼈닭발/1(사이즈 선택(小),맛 선택(2단계（청양고추 아주 잘드시는분）))",양이 더많아진거같기도?ㅎㅎ 거의 주기적으로 요기서 안시키면 금단현상 일어납니다ㅋㅋ 잘먹었습니다 이번에도~,5,5,5,5,2020년 7월 25일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7559,두리닭발-성신여대점,le**님,"직화쪽갈비/1(사이즈 선택(中),맛 선택(2단계（매운음식 좋아하시는 분）),사이드 추가 선택(주먹밥 추가))",사장님 왜 더 맛있어졌어요? ㅜㅡㅜ 저번에 깜빡하고 리뷰 못썼어요ㅠㅠㅠ 맛있는 음식 항상 감사합니다>< 오래오래 계속 뵐 수있게 항상 건강하세요 꼭이여!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,5,5,5,5,2020년 7월 22일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7560,두리닭발-성신여대점,qq**님,"닭발세트2（기본닭발메뉴中 1가지＋계란찜＋주먹밥）/1(메뉴 선택(국물닭발),맛 선택(1.5단계))",맛있게 잘 먹었습니다!~~,5,5,5,5,2020년 7월 20일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7561,두리닭발-성신여대점,yu**님,"닭발세트3（기본닭발메뉴大 1가지＋계란찜＋주먹밥）/1(메뉴 선택(직화무뼈닭발),맛 선택(1.5단계))",양이 많고 맛있어요. 추천,5,5,5,5,2020년 7월 18일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7562,두리닭발-성신여대점,ak**님,"직화무뼈닭발/1(사이즈 선택(小),맛 선택(1단계 （매운음식 못드시는분）))","항상 맛있게 주문해서 먹고 있어요^^ 근데 오늘 매운거 못먹는 사람이 있어서 1단계, 순한맛 시켰는데 2단계이상인듯 한 매운것이 왔어요...ㅠ 그치만 맛있어서 울면서 먹고있음요~~ㅜ 담엔 꼭 맵기정도 신경써서 보내주세요",5,5,5,5,2020년 7월 13일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7563,두리닭발-성신여대점,al**님,"국물닭발/1(사이즈 선택(小),맛 선택(2단계（매운음식 좋아하시는 분）))",배달이 진짜 진짜 빨랐어요ㅎㅎ 2단계 했는데 너무 매워서 1단계 해야될거같아요!!,5,5,4,5,2020년 7월 5일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7564,두리닭발-성신여대점,gk**님,"닭발세트1（기본닭발메뉴小 1가지＋계란찜＋주먹밥）/1(메뉴 선택(직화무뼈닭발),맛 선택(1단계))",진짜 개 맛있어요 식어도 맛있음 불향도 장난아니구 ㅠㅠ 또먹고싶다... 스트레스 너무 받아서 매운거땡겨서 주문한건데 손편지에 완전 감동했자나여....❤ 감사해요 번창하세요!,5,5,5,5,2020년 7월 5일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7565,두리닭발-성신여대점,sm**님,"닭발세트3（기본닭발메뉴大 1가지＋계란찜＋주먹밥）/1(메뉴 선택(직화무뼈닭발),맛 선택(1단계))","무뼈닭발 먹기도 편하고, 맛있게 잘먹었습니다. 비오는데 배달해주시느라 고생하셨습니다. 번창하세요~^^",5,5,5,5,2020년 6월 30일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7566,두리닭발-성신여대점,ma**님,"직화무뼈닭발/1(사이즈 선택(小),맛 선택(3단계（매운음식 매니아 지옥）))",아..ㅠ매운맛 끝으로 주문했더니 저세상 맵기네요 ㅠㅠ 제가 졌습니다..속이 뒤집어질정도;; 저는 그냥 2단계 맵기로 먹을게요 콩나물 이럴때 필수 ㅠㅠ,5,5,5,5,2020년 6월 25일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7567,두리닭발-성신여대점,s1**님,"직화무뼈닭발/1(사이즈 선택(小),맛 선택(2단계（청양고추 아주 잘드시는분）))",간만에 음식먹으며 기분까지 따뜻해지네요 이미 충분히 맛있습니다 또 시켜먹을게요 한가지 생각난 게 있다면 닭발과 콩나물국에 짠맛이 좀 더 생기면 더 맛있을 거 같아요 이미 단맛과 매운맛은 충분합니다! 또 뵈어요,5,4,5,5,2020년 6월 24일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7568,두리닭발-성신여대점,qq**님,"닭발세트2（기본닭발메뉴中 1가지＋계란찜＋주먹밥）/1(메뉴 선택(국물닭발),맛 선택(2단계))",맛있어요~~~~!!,5,5,5,5,2020년 6월 18일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7569,두리닭발-성신여대점,72**님,"직화쪽갈비/1(사이즈 선택(中),맛 선택(1.5단계（살짝 매움）))",잘 먹었습니다. 양이 많아요!,5,4,5,5,2020년 6월 11일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7570,두리닭발-성신여대점,wo**님,"직화쪽갈비/1(사이즈 선택(中),맛 선택(1.5단계（살짝 매움）)),주먹밥/1,쿨피스 355mL/1",등갈비찜 진짜 야들야들하고 맛있어요!,5,5,5,5,2020년 6월 7일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7571,두리닭발-성신여대점,yu**님,눈물무뼈닭발/1,"매장에서만 먹다가 갈 수 없는 상태라 배달 시켰는데, 매장에서처럼 따뜻하게 맛있었어요! 따스한 손 편지도 정말 감동이었습니다!!",5,5,5,5,2020년 6월 6일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7572,두리닭발-성신여대점,ap**님,"직화무뼈닭발/1(사이즈 선택(小),맛 선택(1단계 （매운음식 못드시는분）))",하나 시켰는데 양이 은근 많아서 좋았어요 배달도 빨리 왔고 여러모로 덕분에 맛있게 먹었습니다 감사합니다^^!,5,5,5,5,2020년 6월 6일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7573,두리닭발-성신여대점,qq**님,"닭발세트2（기본닭발메뉴中 1가지＋계란찜＋주먹밥）/1(메뉴 선택(국물닭발),맛 선택(2단계))",맛있게 먹었습니다~~,5,5,5,5,2020년 6월 4일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7574,두리닭발-성신여대점,ma**님,"직화무뼈닭발/1(사이즈 선택(小),맛 선택(2단계（청양고추 아주 잘드시는분）))","이야,,사장님 인심좋은건 알았지만 막퍼주시는군요ㅋㅋ 콩나물국 양보고 당황했습니다ㅎ 맛도맛이지만 사장님 인심좋아서 시켜먹죠ㅎㅎ 오늘도 푸짐히 먹습니다^^",5,5,5,5,2020년 6월 3일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7575,두리닭발-성신여대점,63**님,"직화무뼈닭발/1(사이즈 선택(小),맛 선택(1단계 （매운음식 못드시는분）))",양이 보기 적지만 사실 많아요,5,5,5,5,2020년 5월 30일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7576,두리닭발-성신여대점,kt**님,"직화무뼈닭발/1(사이즈 선택(中),맛 선택(1단계 （매운음식 못드시는분）))",항상 주문하는곳이지만 오늘은 양이 적네요.단무지도..그리고 직화라 검게 탄부분도 있어 오늘은 실망요!,5,4,3,5,2020년 5월 28일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7577,두리닭발-성신여대점,ma**님,"직화무뼈닭발/1(사이즈 선택(小),맛 선택(2단계（청양고추 아주 잘드시는분）))",간만에 시키니 맛이 기가막힙니다~! 이 불맛 오랜만이에요ㅎ 그사이에 단골손님도 더많아진거같구 맛도 더좋아진거같아요~,5,5,5,5,2020년 5월 26일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7578,두리닭발-성신여대점,ej**님,"닭발세트1（기본닭발메뉴小 1가지＋계란찜＋주먹밥）/1(메뉴 선택(직화무뼈닭발),맛 선택(1.5단계))",비오는데도 배달도 엄청 빠르고 맛있게 먹었습니다~ 지난번엔 국물닭발도 맛있게 먹었는데 이번 무뼈도 맛있네요^^,5,5,5,5,2020년 5월 18일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7579,두리닭발-성신여대점,ii**님,"닭발세트1（기본닭발메뉴小 1가지＋계란찜＋주먹밥）/1(메뉴 선택(직화무뼈닭발),맛 선택(2단계))",양도 많구 진짜 너무 맛있었어요 !!!! 매운거 좋아하는데 막 맵지도 않고 적 당 !!🥰 자주 이용할래요 ㅎㅎ,5,5,5,5,2020년 5월 17일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7580,두리닭발-성신여대점,ks**님,"닭발세트1（기본닭발메뉴小 1가지＋계란찜＋주먹밥）/1(메뉴 선택(직화통뼈닭발),맛 선택(1단계))",👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼,5,5,5,5,2020년 5월 15일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7581,두리닭발-성신여대점,kt**님,"직화무뼈닭발/1(사이즈 선택(中),맛 선택(1단계 （매운음식 못드시는분）))",여기 정말 맛있습니다.평생 단골 할겁니다. 그리고 사장님께서 매번 주문할때마다 보내주시는 메모가 음식의 정성이 느껴집니다. 번창하세요.^^,5,5,4,5,2020년 5월 15일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7582,두리닭발-성신여대점,dk**님,"닭발세트1（기본닭발메뉴小 1가지＋계란찜＋주먹밥）/1(메뉴 선택(국물닭발),맛 선택(2단계))",솔직히 여러닭발집 많이 먹어봣지만 여기가 제일 맛잇네요 굳,5,5,5,5,2020년 5월 15일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7583,두리닭발-성신여대점,12**님,"닭발세트1（기본닭발메뉴小 1가지＋계란찜＋주먹밥）/1(메뉴 선택(국물닭발),맛 선택(1단계))",ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5,5,5,5,2020년 5월 15일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7584,두리닭발-성신여대점,qq**님,"닭발세트1（기본닭발메뉴小 1가지＋계란찜＋주먹밥）/1(메뉴 선택(국물닭발),맛 선택(1.5단계))",아는 분 추천받아서 시켰는데 진짜 맛있어요! 배달기사님도 너무 친절하셔서 기분도 좋았어요~,5,5,5,5,2020년 5월 14일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7585,두리닭발-성신여대점,id**님,"직화무뼈닭발/1(사이즈 선택(小),맛 선택(1단계 （매운음식 못드시는분）))",잘받았습니다~~~!,5,5,5,5,2020년 5월 11일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7586,두리닭발-성신여대점,ch**님,"닭발세트1（기본닭발메뉴小 1가지＋계란찜＋주먹밥）/1(메뉴 선택(직화무뼈닭발),맛 선택(2단계))",정말 맛있어요~~!! 센스있는 후식과 쪽지까지ㅠㅠㅠㅠ 담에도 여기서 시켜먹을거에요ㅎㅎㅎ 사이다도 잘 마셨습니다 :),5,5,5,5,2020년 5월 9일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7587,두리닭발-성신여대점,re**님,"직화쪽갈비/1(사이즈 선택(中),맛 선택(2단계（매운음식 좋아하시는 분）))",잘먹었ㅈ습니다~~안맵다고생각했는데 먹다보니ㅋ맵네요ㅎㅎ쪼끔 짰어요 밥이랑먹으니 ㅋ괜찮네요,5,5,5,5,2020년 5월 4일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7588,두리닭발-성신여대점,sm**님,"닭발세트3（기본닭발메뉴大 1가지＋계란찜＋주먹밥）/1(메뉴 선택(직화통뼈닭발),맛 선택(1.5단계))",맛있게 잘먹었습니다. 세트 기본구성도 너무 만족스러워요 아직 닭발 못먹는 딸내미는 콩나물국으로 배채웠네요. 어머니와 온가족이 맛있게 잘먹었습니다~,5,5,5,5,2020년 5월 2일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7589,두리닭발-성신여대점,le**님,"직화쪽갈비/1(사이즈 선택(中),맛 선택(2단계（매운음식 좋아하시는 분）),사이드 추가 선택(계란찜 추가,주먹밥 추가))",일나가기전에 맛있는거 먹구선 출근하려구 했는데 너무 맛있게먹어서 누워서 자고싶어요..☆ 오늘두 잘먹었습니답 '-' (치즈퐁듀JMT),5,5,5,5,2020년 5월 2일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7590,두리닭발-성신여대점,pk**님,"직화쪽갈비/1(사이즈 선택(大),맛 선택(2단계（매운음식 좋아하시는 분）),사이드 추가 선택(계란찜 추가,퐁듀 추가,주먹밥 추가))",쪽갈비 아주 맛있습니다 곧 이사가는데 아쉽네요ㅠ,5,5,5,5,2020년 4월 29일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7591,두리닭발-성신여대점,ks**님,"직화무뼈닭발/1(사이즈 선택(小),맛 선택(1단계 （매운음식 못드시는분）))",👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,5,5,5,5,2020년 4월 25일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7592,두리닭발-성신여대점,go**님,"닭발세트1（기본닭발메뉴小 1가지＋계란찜＋주먹밥）/1(메뉴 선택(국물닭발),맛 선택(1.5단계))",정말 맛있었어요👍🏻👍🏻👍🏻 다음에는 쪽갈비도 시켜먹어볼게요!!,5,5,5,5,2020년 4월 25일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7593,두리닭발-성신여대점,le**님,"직화쪽갈비/1(사이즈 선택(中),맛 선택(2단계（매운음식 좋아하시는 분）),사이드 추가 선택(계란찜 추가,주먹밥 추가))",두리닭발 성신여대점 리뷰 반을 다 채울때까지❤🙆‍♀️ 오늘도 맛있게 잘먹었습니다💙😍,5,5,5,5,2020년 4월 21일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7594,두리닭발-성신여대점,gu**님,"닭발세트1（기본닭발메뉴小 1가지＋계란찜＋주먹밥）/1(메뉴 선택(직화무뼈닭발),맛 선택(1.5단계))",진짜 너무 맛있었어요!! 직접 글 써주시는 것도 넘 감동이었습니다^^,5,5,5,5,2020년 4월 21일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7595,두리닭발-성신여대점,ks**님,"직화통뼈닭발/1(사이즈 선택(小),맛 선택(1.5단계（매운신라면맵기）))",👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,5,5,5,5,2020년 4월 18일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7596,두리닭발-성신여대점,me**님,"닭발세트2（기본닭발메뉴中 1가지＋계란찜＋주먹밥）/1(메뉴 선택(직화무뼈닭발),맛 선택(2단계))",너무 신경써줘서 고마워요~~~,5,5,5,5,2020년 4월 14일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7597,두리닭발-성신여대점,le**님,"직화쪽갈비/1(사이즈 선택(中),맛 선택(3단계（매운음식에 전투적이신 분）),사이드 추가 선택(주먹밥 추가))",너무 마싯서요😭 일주일만에 3번째.. 담주에 또 봬어요 💜 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ 또 감사히 잘먹었습니당🙇‍♂️🙇‍♂️🙇‍♂️🙇‍♂️,5,5,5,5,2020년 4월 13일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7598,두리닭발-성신여대점,le**님,"직화쪽갈비/1(사이즈 선택(中),맛 선택(2단계（매운음식 좋아하시는 분）),사이드 추가 선택(주먹밥 추가))",계란찜 고퀄♡ 쪽갈비ㅠㅠㅠㅠㅠ 맛있는거 먹고싶을 때 두리닭발 쪽갈비밖에 생각이 안나요.. 다른거 못먹어요.. 요즘 주식이예요❤🙆‍♀️ 감사히 잘 먹었습니당💙,5,5,5,5,2020년 4월 13일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7599,두리닭발-성신여대점,ec**님,"직화무뼈닭발/1(사이즈 선택(小),맛 선택(1단계 （매운음식 못드시는분）)),주먹밥/1,콜라 355mL/1",맛이다맛이다맛이다맛이다,5,5,5,5,2020년 4월 11일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7600,두리닭발-성신여대점,le**님,"직화쪽갈비/1(사이즈 선택(中),맛 선택(3단계（매운음식에 전투적이신 분）),사이드 추가 선택(계란찜 추가,주먹밥 추가))",직화쪽갈비 넘 맛있어요 으헝헝ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 코젤마시구 싶따아..♡ 치즈퐁듀는 또 예쁘게 못찍어가지구..'-'.. 감사합니당♡,5,5,5,5,2020년 4월 2일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7601,두리닭발-성신여대점,mo**님,"국물닭발/1(사이즈 선택(小),맛 선택(1.5단계（살짝 매움）))",맛있고 포장도 정성스럽고 메모장 덕분에 기분좋게 식사할 수 있었던것같아요 사장님도 감기 조심하시고 힘내세요 자주 이용할게요,5,5,5,5,2020년 3월 30일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7602,두리닭발-성신여대점,oh**님,"직화쪽갈비/1(사이즈 선택(中),맛 선택(1.5단계（살짝 매움）)),닭발세트1（기본닭발메뉴小 1가지＋계란찜＋주먹밥）/1(메뉴 선택(국물닭발),맛 선택(1.5단계))",친구추천으로 직접 가서 먹었는데 진짜 너무 맛있어서 다다음날 또 배달로 시켰어요 ! 비닐찢는 칼도 지퍼백에 청결하게 넣어주셨네요 작은 것까지 정성이 느껴져요!! 세트 구성도 너무 좋고 그리고 무엇보다 진짜진짜 맛있어요 앞으로 단골 될 것 같아요 !!!!,5,5,5,5,2020년 3월 28일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7603,두리닭발-성신여대점,72**님,"직화통뼈닭발/1(사이즈 선택(小),맛 선택(1.5단계（매운신라면맵기）))",개인적으로 국물닭발 더 좋아해요^^ 국물닭발 강추!!,4,4,5,5,2020년 3월 18일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7604,두리닭발-성신여대점,km**님,"닭똥집（소금구이）/1(사이즈 선택(小)),닭발세트1（기본닭발메뉴小 1가지＋계란찜＋주먹밥）/1(메뉴 선택(국물닭발),맛 선택(2단계))",대체적으로 괜찮은 맛입니다. 양도 푸짐합니다,5,4,5,5,2020년 3월 16일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7605,두리닭발-성신여대점,72**님,"국물닭발/1(사이즈 선택(小),맛 선택(2단계（매운음식 좋아하시는 분）))",배달 되게 빠릅니다！ 맛있게 먹었습니당^,5,5,5,5,2020년 3월 10일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7606,두리닭발-성신여대점,le**님,"직화쪽갈비/1(사이즈 선택(中),맛 선택(3단계（매운음식에 전투적이신 분）),사이드 추가 선택(주먹밥 추가))",어제도 맛있게 잘먹었습니댜 :-) 전자레인지 용기에 와서 다음에 데워먹을 때 넘 좋아요♡,5,5,5,5,2020년 3월 10일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7607,두리닭발-성신여대점,ks**님,"국물닭발/1(사이즈 선택(小),맛 선택(2단계（매운음식 좋아하시는 분）))",주문하고 샤워했는데 다하자마자 배달옴(빠름) 닭발먹으며 영화보는데 영화내용 기억안남(존맛) 소주한병만 마시려했는데 두병마심(많음) 포장도 깔끔하고 별이 더있으면 더주고싶음,5,5,5,5,2020년 3월 9일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7608,두리닭발-성신여대점,xh**님,"국물닭발/1(사이즈 선택(小),맛 선택(3단계（매운음식에 전투적이신 분）),사이드 추가 선택(주먹밥 추가))",두리닭발 오늘 처음 시켜봤어요~~!>_< 3단계 주문했고 처음에는 별로 안매울줄 알고 닭발만 뜯어서 먹다가 눈물콧물 범벅돼서 급하게 콩나물국으로 1차 진압했습니다ㅎ콩나물국 간도 딱이고👍! 그리고 계속해서 먹다가 다시 급하게 주먹밥으로 2차 진압!!주먹밥 진짜 존맛탱ㅠㅠ👍다행히 쿨피스와 단무지의 최종 도움은 받지 않았습니다😂😂사실 오늘 생일인데도 코로나 때문에 약속도 취소하고 기분이 별로였는데 눈물콧물 다 흘리니 기분이 한결 나아졌어요❤감사해요 사장님❤닭발도 진짜 맛있게 맵고 양도 많고 최고!!! 무조건 또 시킬게요^^😗,5,5,5,5,2020년 2월 29일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7609,두리닭발-성신여대점,le**님,"직화쪽갈비/1(사이즈 선택(中),맛 선택(3단계（매운음식에 전투적이신 분）),사이드 추가 선택(계란찜 추가,주먹밥 추가))",치즈퐁듀 이쁘게 찍기 실패했어요......ㅎㅁㅎ 맛있는 밥 감사합니다🙇‍♂️🙇‍♂️ 3단계 너무 좋아요>< 유자단무지도맛있고 계란찜도맛있고 주먹밥도맛있고 콩나물도 맛있고 불맛쪽갈비짱🙆‍♀️🙆‍♀️,5,5,5,5,2020년 2월 23일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7610,두리닭발-성신여대점,ly**님,"닭발세트1（기본닭발메뉴小 1가지＋계란찜＋주먹밥）/1(메뉴 선택(국물닭발),맛 선택(2단계))",진짜 닭발인생 30년 배달 닭발중 여기가 최고,5,5,5,5,2020년 2월 23일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7611,두리닭발-성신여대점,dy**님,"닭발세트2（기본닭발메뉴中 1가지＋계란찜＋주먹밥）/1(메뉴 선택(직화무뼈닭발),맛 선택(1단계))",배달도 빠르고 양도 많고 음식에서 정성들이신게 보이셔서 완전 대만족합니다!,5,5,5,5,2020년 2월 19일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7612,두리닭발-성신여대점,ho**님,"직화쪽갈비/1(사이즈 선택(中),맛 선택(1단계（순핫맛）)),닭발세트1（기본닭발메뉴小 1가지＋계란찜＋주먹밥）/1(메뉴 선택(직화무뼈닭발),맛 선택(1.5단계))",지나다니다 보면서 가봐야지 했었는데 요기툐에 있길래 주문! 맵찔이 둘이서 두끼에 나눠먹었어요 존맛❤,5,5,5,5,2020년 2월 17일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7613,두리닭발-성신여대점,ma**님,"오돌뼈/1(사이즈 선택(小),맛 선택(2단계（청양고추 아주 잘드시는분）))",우와~서비스로 계란찜을 주시다니 더더맛있게 먹겠네요ㅎㅎ 늘 정성들여 해주셔서 감사합니다 맛은뭐 말할거도없구 둘이서먹는데도 배터지게 맛있게 먹네요 ㅎㅎ 오늘도어김없이 불맛 지대로입니다 맛있게먹을게용,5,5,5,5,2020년 2월 14일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7614,두리닭발-성신여대점,ma**님,"직화무뼈닭발/1(사이즈 선택(小),맛 선택(2단계（청양고추 아주 잘드시는분）))","바로 사장님의 이 불맛이 생각나 또시켰죠ㅎㅎ 늘 변함없이 푸짐하게, 맛있게 그을려주셔서 감사합니다~ 코로나 조심하세요",5,5,5,5,2020년 2월 5일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
7615,두리닭발-성신여대점,mi**님,"직화무뼈닭발/1(사이즈 선택(大),맛 선택(2단계（청양고추 아주 잘드시는분）),사이드 추가 선택(계란찜 추가))",양도 많고 닭발 2단계로 시켰는데 진짜 맛있게 맵네요 배가 부른데도 계속 들어가는 마성의 닭발~^^ 담에 또 시켜먹고 싶네요~,5,5,5,5,2020년 2월 3일,16:00 - 01:00,서울 성북구 동선동2가 71 1층
